1,0.782079
55,0.724151,0.932166,0.8399,0.613353,0.859975,0.794521,0.839534,0.962108,0.800025,0.96107,1.0039,0.823147,0.768335,0.996257,0.907956,0.965541,0.952965,0.968211,0.91855,0.770179,0.84872,0.93206,0.971984,0.838503,0.779246,0.908221,0.857251,0.885738,0.714321,0.947323,0.85301
56,0.948803,0.811371,0.802445,0.879639,0.858128
57,0.929137,0.889598,0.842516,0.93383,0.821879,0.890474,0.868097,0.920198,0.858616,0.8527,0.964719,1.05525,0.793184,0.769055,0.813984,0.978201,0.817512,0.924639,0.811299,0.89709,0.968449,0.748935,1.04756,0.952203
58,0.879575,0.966823,0.89475,0.837468,0.998237,0.868091,0.941467,0.867986,1.24745,0.836702,0.576483,0.973227,0.956689,0.868333,0.944255,0.696086,0.878779,0.693593,0.886641,0.884623,0.860092
59,0.807664,0.988789,0.793476,1.16822,0.828861,0.841875,0.841951,0.882338,0.854617,0.890647,0.903419,0.860733,0.746881,0.787433
60,0.786633,0.807996
61,0.857494,0.769245,0.847147,0.939347,0.817449,0.964836,0.872036,0.722929,0.950883,0.850319,0.996936,1.10474,0.800666,0.90122,0.861187,0.873988,0.818878,0.852568,0.768383,0.927496,0.869304,0.923346,0.848716,0.837599,0.853824,0.806084,0.857666,0.942005,0.809761,0.918013,0.847842,0.853814,0.909139,0.97991
62,0.802455,0.938805,0.871121,0.914573,1.3624,0.832278,1.11122
63,1.02327,1.01844,0.79081,0.830313,0.930387,0.718901,0.823808,0.843478,0.859469,0.899312
64,0.819859,0.792097,0.949093,0.93854,0.754192,0.87153,0.793345,0.89198,0.964319,0.992559,0.735089,0.859965,0.781459,0.880847,0.86114,0.836468,0.90543,0.807642,0.780994,0.904895,0.909599,0.899165,0.887276,0.881652,0.878021
65,0.98701,0.887343,0.828465,0.857464,0.888352,0.945287,0.834901,0.941306,0.797519,0.881771,0.900063,0.918341,0.862757,0.946843,0.800398,0.783548,0.921688,0.880974,0.93903,0.876961
66,0.755785,0.891394,0.87281,0.868987,0.836529,0.888882
67,0.815535,0.785395,0.797907,0.895679,0.923736,0.880547,0.700591,0.831733,0.800381,0.758233,0.826989,0.889835,0.841835,0.90397,0.927701,0.632935
68,0.809116
69,0.951533,0.857425,0.8015,0.818992,0.833207,0.924909,0.798249
70,0.713688,0.971005,0.824728,0.911271,0.995806,0.828934,0.867737,0.767865,0.911199,0.809281,0.787006,0.853636
71,0.836776,0.921023,0.744,0.910681,0.750767,0.908066,0.852713,0.789792,0.971102,0.916784,0.919236
72,0.905358,0.910876,0.871419,0.932786,0.842681,0.873371,0.817585,0.990239,0.890415,0.898259,0.892929,0.929076,0.826377,0.803547,0.992682
73,0.76,0.893766,0.900363,0.846507,0.821698,0.9742,0.888768,0.763681
74,0.943197,1.08654,0.877379,0.727328,0.929172,0.902692,0.942369,0.924493,0.924396,0.957359,0.856729,0.978416,1.25783,1.14922,0.954506,1.1684,0.79914,0.805606,0.815566,1.0936,0.822096,0.792071,0.955413,0.738401,0.984755,0.828421,0.810744,0.736843,1.03135,0.825222,0.94801
75,1.15755,0.854499,0.919924,0.899695,1.40121,0.810296,0.982521,0.863066,0.794821,0.876002,0.92259,0.869131,0.769397,0.925115,0.882649,0.865072,0.769745,0.738112,0.820615,0.925263
76,0.824364,0.945219,0.945236,0.91025,1.19802,1.04122,0.859259,0.850708,0.894808,0.88295,0.960982,0.938363,0.81889,0.736018
77,0.881605
78,0.907829,0.865471,0.840725,0.973167,0.918694,0.815381,0.991428,0.89714,0.899299,0.859134,0.788755,0.851962
79,0.87856,0.901818,0.947646,0.886007,0.842752,0.843028,0.862643,0.891169,0.810095,0.786617,0.706085,0.834522,0.856982,0.916434
80,0.990616,0.800022,0.816999,0.904128
81,0.895458,0.825374,0.87807,0.891315,0.783891,0.841903,0.902358,0.649805,0.819828,0.995698,0.895098,0.905683,0.861271,0.8669,0.840226,0.891375,0.914029
82,0.834425,0.753191,0.895377,0.937832,0.944317,0.827027,0.851635,1.12164,0.982464
83,0.891876,0.880294,0.712967,0.949811,0.912762,0.910672,0.943435,0.832274,0.858489,0.885331,0.815997,0.851242,0.76738,0.812264,0.818855,0.841594,0.892438,0.952396,1.04487,0.850995,0.767894,0.847877,0.938097,0.813708,0.734749
84,0.810193,0.829455,0.867796,0.90374,0.885264,1.05806,0.791704,0.867384,0.838819,0.796753,0.822964,0.864547,0.860416,0.842969,0.886637,0.882513,0.918305,0.915956,0.895629,0.859949,0.953224,0.777778,0.935003,0.863055,0.812431,1.04441,0.795267,0.93111
85,0.924015,0.883857,0.757947
86,0.763029,0.966803,0.855551,0.828264,0.979601,0.845278,0.796091,0.894285,0.769108
87,1.35171,1.37785,0.987982,0.909705
88,0.748615,0.898478,0.716515,0.761805,0.775041
89,0.887108,0.89669,0.832163,0.811108,0.808799,0.901755,0.825761
90,1.05062,0.748422,0.818264,0.938956,0.814866,0.868322,0.918767,0.884701,0.836239,0.881531,0.794186,0.951599,0.894499,0.907601,0.881606,0.84966,0.972771,0.951945,0.933696,0.899461,0.904877,0.918746,0.898761
91,0.913206,0.700173,0.782609,0.863628
92,1.06812,0.813331,0.855483,0.881117,0.854171,0.808299
93,0.834796,0.796502,0.855798,0.823774,0.837596,0.894395
94,0.93428,0.894583,0.82009,0.904061,0.820784,0.918664,0.965105,0.797775,0.813673,0.751411,0.912552,0.853101,0.836859,0.932786,0.922413,0.798352,0.869029,0.870495,0.859383,0.87556,0.866472,0.86345,0.75893,0.742859,0.883709,0.895185,0.921012,0.925072,0.861823,0.795716,0.925171,1.04059,0.887823,0.851383,0.786436,0.974438,0.851025,0.923889,0.692526,0.741576,0.780547,0.815029,0.915968,0.913981,0.879327,0.806493
95,0.824966,0.672222,0.765355,0.829584,0.840533,0.811078,0.919089,0.902249
96,0.935577,0.834024,0.793138,0.761003,1.14732
97,0.906063,0.900494,0.836975,0.879791,0.955607,0.784211,0.89642,0.859584,0.859274,0.868311,0.811521,0.936777,0.839195,0.911801,0.815055,0.889879,0.992088,0.847358,0.987568,0.933793,0.946209,0.934305,1.19402,0.814165,0.956941,0.869344,0.827214,0.90907,0.899409,0.907215
98,0.943923,1.03651,0.804759,0.874397,0.969608,0.853715,0.954189,0.829962,0.934114,0.803041,0.866647,0.803523,0.813804,0.804071,0.827624,0.883211,0.760605,0.84862,0.930666,0.788512,0.921018,0.912458,0.872589,0.843734,0.889258,0.9563,0.909358,0.911155,0.766617,0.879217,0.895692,0.900561
99,0.915622,0.891272,0.880156,0.81039,0.904039,0.849203,0.882379,0.951511,0.905822,0.839949,0.871865,0.8955,0.909193,0.873445,0.710678,0.844205,0.792942,0.941885,0.800886
100,0.731149,0.787107
101,0.855449,0.793978,0.787894,0.774008,0.912939,0.8188,0.954758,0.797452
102,0.69467,0.95377,0.948981,0.862391,0.855079,0.945075,0.935941,0.848823,0.790791,0.89218,0.806109,0.757041,0.892637,0.782903,0.73319,0.752698,0.958245,0.903257,1.08706,0.834425,0.866644,0.854887,0.846589,0.824914,0.869106,0.859853,0.799161,0.794091,0.908585,0.969621,0.836555,0.869049,0.918583
103,0.880195,0.813489,0.855284,0.877341,0.89443,0.888851,0.783094,1.05671,0.982682,0.64322,0.792411,0.898618,0.951543,0.787741,0.881653,0.972821,0.910414
104,0.82327,0.900306,0.840129,0.966135,0.893792,0.903682,0.798263,0.917818,0.833895,0.925022,0.914058,0.796996,0.826033,0.698483,0.838766
105,0.75954,0.985198,0.790978
106,0.856484,0.707998
107,1.00379,0.842213,1.06473,0.848776,0.819749,0.774593,0.912482,1.17773,1.23735,1.31703,0.886739,0.840435
108,0.860211,0.857846,0.960703,0.841909,0.959856,0.999149,0.816884,0.812737,0.755752,0.932543,0.891117,0.780685,0.956593,0.875026,0.924211,0.95853,0.942842,0.845115,1.01075
109,0.932868,0.949223,0.980667,0.764507,0.966871
110,0.937955,0.892899,0.865732,0.855428,0.826849,0.965461,0.937395,0.903665,0.930044,0.902065,0.901309,0.80215,0.768167,0.84015,0.857879,0.861344,0.741754,0.861789,0.656393
111,0.736803,1.09575,0.990463,0.894388,0.812888,0.816659,0.851226,0.850809,0.937514,0.807959,0.918108,0.977126
112,0.998845,0.858975,0.796053
113,1.29973,1.2269,1.33145,0.821407,0.951351,0.921781,0.833068,0.852234,0.909515,0.993169,0.896869,0.937565,0.835576,0.789415,0.95432,1.15781,0.891834,0.903477
114,0.917758,0.895522,0.839975,1.20044,0.977194,0.904314,0.822289,0.788873,0.893295,0.804829,0.86882,0.83221,0.643609,0.791749,0.868348,0.90409,0.910554,0.801988,0.960517
115,0.878208,0.804449,0.81808,1.36232,0.934171,0.935069
116,0.999221,0.918895,0.815577,0.970584,0.849889,0.88636,0.846011
117,0.925516,0.883402,1.01024,0.830599,0.93885,1.39029,0.953018,0.794266,0.850744,0.985152,0.927513,0.913662,0.95429,0.794513,0.835491,0.947357,0.898527
118,0.808796,0.885042,1.06645,0.909693
119,0.650515,0.900293,0.854237,0.887655
120,1.04752,0.866173,0.665743,0.750198,1.04045,0.825227,0.74468,0.923352,0.82147
121,1.0032
122,0.826571,0.8555,0.859769,0.945953,0.903431,0.780686,0.916577,0.915844
123,0.961893,0.87448,0.978805,0.814339,0.897549,0.954244
124,0.790741,0.82529,1.0476,0.919642,1.05607,0.802504,0.784532,0.674388,1.02066,1.11512,1.08649,1.05813,0.80415,0.822289,1.09166,1.07835,0.784692,0.9347,0.823139,0.971164,0.962007,0.621017,0.861303,0.898229,0.863911,0.821743,0.865376,0.926606
125,0.65457,0.953021,0.956494,0.826131,0.860975,0.887961
126,0.773066,0.874042,0.896317,0.91681,0.94271,0.876521,0.867085,0.826164,0.764243,0.785074,0.843799,1.04154,0.854938,0.786307,0.771626,1.05939,0.845202,0.849911,0.780458
127,0.833765,0.771795,0.822139,0.98133,0.849318,0.881693,0.754756,0.786965,0.889531,0.926792,0.919891,0.89173,0.885732,0.87582
128,0.780202,0.807428,1.12112
129,0.780389,0.853322,0.895549,0.896188,0.854204,0.931069,0.862976,0.842578,0.95861,0.760047,0.860699,0.957084,1.10344,1.11979,0.946248,1.1448,0.783152,0.858652
130,0.875012,0.970552,0.857923,0.800398,0.804431,0.806974,0.768148,0.931564,0.839446,0.881791,0.92055,0.873707,0.970651,0.901222,0.624528,0.830883,0.913023,0.840898,0.944806,0.848898,0.876923
131,0.826527,0.925362,0.867311,0.956755,0.824695,0.87913,0.668397,0.859723,0.890272,0.710856,0.936445,0.822735,0.848256
132,0.995347,0.855776,0.974919,0.961778,0.928048,0.816522,0.833003,0.855235
133,0.855406,0.849584,0.940042,0.798194,0.891103,0.88395,0.862772,0.827352,0.885049,0.788783,0.872523,0.845512,0.781964,0.728722,0.899747,0.803101,0.887788,0.803109,0.861544,0.859324,0.894134,0.844362,0.808742,0.830904,0.980083,0.943528
134,0.818261,0.871459,0.949513,0.973447,0.869741,0.841914,0.927481,0.786884,0.849962,0.82534,0.823625,0.790812,0.916063,0.893465,0.990511,0.753779,0.823002,0.857933,0.802872
135,1.0397,0.85175,0.877384,0.83178,0.74837,0.816777,0.850021,0.84892,0.870252,0.741938,1.11373
136,0.731275,0.908568,0.898326,0.846962,0.874964,0.887072,0.886039,0.700935,0.669706,0.932369,0.837541,0.800569,0.780818,0.913001,1.00376
137,0.854908,0.909301
138,1.01939
139,0.999102,0.894679
140,0.832544,0.903711,1.05899,0.863654,0.849393,0.814582,0.876319,0.897628,0.910989,0.727893,0.931945,0.812293,0.813855,0.741824,0.833662,0.856076,0.883269,0.874514,0.986283,0.9337,0.888425,0.851834,0.897585,0.870517,0.977189,0.781945,1.03185,0.947205,0.933405,0.783772,0.805101,0.853714,0.861612,0.904014,0.761637
141,0.877825,0.847461
142,0.795531,0.989389,0.885857,0.819345,0.833598,0.850304,0.898805,0.656458,0.871274,0.87183,0.784181,0.796709,0.670034,0.911975,0.88959,0.800991,0.816666,0.905112,0.793804,0.781799,0.796983,0.880708,0.877569,0.991438,0.831837,0.90334,0.852014,0.880641,0.907674,0.796424
143,0.939054,0.784988,0.910761,0.91177,0.835837,1.05022,0.88476,0.789323,0.780501,0.841875,0.917055,0.831252,1.05921,0.871313,0.835744,0.857753,0.859559,0.957278,0.743865
144,0.777729,0.881346,0.806238,0.848313
145,0.834237,0.978044,0.877094,0.912405,0.855567,0.883109,0.840095,0.867013,0.822301,1.134,0.90372,0.993269,0.912689,0.893134,0.798451,1.03699,0.805053,0.93264,0.831597,0.813107,0.795761,1.00803,0.913966,0.981646,0.798493,0.925408,0.901248,0.923782
146,0.981031,0.911363,0.886283,0.774502,0.893329,1.07561,0.845674,1.01145,0.727229,0.808613,0.775575,0.800062,0.801981,0.856354,0.858389,0.844477,0.886261,0.912672,0.908595,0.815452,0.922366,0.87944,0.853791
147,0.997548,0.818749,0.869001,0.889651,0.809183,0.748444,0.99134,0.835401,0.896418,0.91738,0.786228
148,0.935262,0.802544
149,1.00386,0.793848,0.964763,0.91609,0.963807,0.751997,0.824251,0.883824,0.989496,0.912777,0.906354
150,0.868795,0.480282,0.486394,0.972674
151,0.767791,0.955733,0.821595,0.737844,0.896859,0.868215,0.844603,0.810724,0.950011,0.883512,0.940818,0.749044,0.750833,0.95956,0.872881,0.803602,0.944265
152,0.801227,0.806054,0.955827,0.902929,0.977685,0.880173,0.717947,0.807909,0.858137,0.850529,0.757208,0.779565,0.933937,0.893381
153,0.930663,0.855461,0.766041,0.835256,0.733868
154,0.772984,0.826537,0.96581,0.84205,0.748431,0.788724,0.917693,0.743645,0.946066,0.922565,0.878734,0.909658,0.800187,0.846996,0.922661,0.87544
155,0.746513,0.822342,0.856547,0.841755,0.822865,0.720243,0.739613,0.998318,0.840023,0.961342,0.797904,0.815114,0.867761,0.912327,0.834794,0.83215,0.807749,0.900087,0.735637
156,1.01143,0.869537,0.918111,0.957398,0.901799,0.774211,0.843125
157,1.03186,0.929096,0.904543,1.01902,0.805362,0.851351,0.921716,0.824865,0.892954,0.857098,0.790482,0.868748,0.911175,0.95525,0.895466
158,0.826733,0.847982,0.835805,0.802961,0.833978,0.753521
159,0.801076,0.851398,0.866364,0.867241,0.895752
160,0.920809,0.826629,0.857472,0.930631,0.914074,0.688924,0.732904,0.911129
161,0.79905,0.853333,0.920137,0.929579,0.903762,0.594293,0.9328,0.85787,1.00031,0.929297,0.912177,0.962617,0.899392,0.744879,0.807624,0.842819,0.839496,0.816433,0.875952,1.00523,0.875995,0.799443,0.934655,0.873355,0.995894,0.853302,0.852396,0.897261,0.881109,0.79619,0.828554,0.872997,0.833832,0.868386,0.847447,0.922495,0.722719
162,0.79681,0.803842,0.873391,0.912982,0.872642,0.765776,0.803497,1.01236,0.972149,0.70949
163,0.948181,0.818049,0.893183,0.915036,0.822399,0.983878,0.824949,0.770614
164,0.893959
165,0.806808,0.794288,0.931416,0.905257,1.08036,0.923732,0.886866,0.798413
166,0.898429,0.909104,0.809168,0.890041,0.890852,0.828966,0.846269,0.790696
167,0.923268,0.916548,0.955927,0.996574,0.874242,0.821022,0.787015,0.820424
168,0.889273,0.896107,0.911298,0.906448,0.948486,0.829642,0.937698,0.829204,0.842495,0.886212,1.31764,0.829619,0.842914,0.788542,0.885585,0.886472,0.83087,0.781802,0.957712,0.938578,0.82576,0.858071,0.789847,0.944665
169,0.871653,0.843879,0.857971,0.832643,1.06827,0.819527,0.852802,1.22527,0.902327,1.02769,0.834032,0.878688,0.822274,0.787876,0.870382,0.950557,0.88797
170,0.959428,0.856792,0.99225,0.866424
171,0.854022,0.802814,0.857416,0.943032,0.87082,0.866269
172,0.858286,0.97368,0.90046,0.846745,0.968277,0.919625,0.857188,0.836495,0.951777,0.848467,1.01607,0.771738,0.762471
173,0.958989
174,0.834967,0.655923,0.843317,0.844783,0.826784,0.754652,0.935256,0.861325,0.927445,0.959597,0.82894,0.865239,0.788723,0.909533,0.969712,0.920493,0.88523,0.850655,0.757754,0.859755,0.977981,0.932097,0.992021
175,0.86768,0.926514,0.7933,0.967951,0.982625,0.824001,0.838953,0.771684
176,0.79798,0.757022,0.853786,0.841774,0.922065,0.961794,1.13068,1.28501,1.15716,1.10142,1.13501,1.28077,1.18119,0.979271,0.777953,0.871804,0.838682,1.00119,0.884188,0.819807
177,0.842314,0.886196,0.752036,0.948159,0.782156,0.824088,0.719622,1.02243,0.849428,0.904424,0.83039,0.928858,0.803328,0.684235,0.760727
178,0.812132,0.897641,0.92036,0.914825,0.914377,0.88628,0.721649,0.91748,0.812842,0.93175,0.873428,0.934451
179,0.901706,0.78419,0.747967
180,0.889225,0.716453,0.800957,0.915744,0.720407
181,0.834839,0.795964,0.880641,0.901146,0.958399,0.835531,1.03188,0.872411,0.782628,0.78727,0.907634,0.942058
182,0.672632,0.765696,0.883878,0.969987,0.904135,0.801768,0.904701,0.826989,0.95096,0.814713,0.851024,0.950471,0.825119,0.749153
183,0.777091,0.740179,0.705348,0.829798,0.911671,0.878032,0.950557,0.909322
184,0.964034,0.797146
185,0.727844,0.947609,0.866805,0.794886,0.841743,0.826763,0.88339
186,0.850665,0.877423,0.909983,0.856473,0.921421,0.743753,0.910508,0.837783,0.778416,1.07811,0.781146
187,1.00971,0.929217,0.801644,0.838314,0.948665,0.850784,0.870707,0.947625,0.898532,0.87394,0.93154,0.890664,0.901303,0.843045,0.858227,0.929736,0.935006,0.790273,0.796912,0.998764,0.964904,0.875489
188,0.873201,0.948617,0.884275,0.833369,0.815695
189,0.738168,0.733208,0.878347,0.810306,0.902886,0.755292,0.872813,1.02262,0.819007,0.741699,0.725968,0.91341,0.701326,1.02333,0.950087,0.792212,0.806478,0.919067
190,0.914408,0.817754
191,0.84924,0.763048,1.03642,0.722358,0.878022,0.868708,0.943462,0.796095,0.808869,0.795041,0.930896,0.730911,0.806189,0.860913,0.804285,0.954497,0.851485,0.891499,0.910202,0.82314,0.995316,0.872486,1.12661,0.892341,0.826618,0.900714,0.777768,0.751772,0.855205,0.828922,0.77101,0.915483
192,0.726283
193,0.811056,0.901866,0.813881,0.969335
194,0.829481,0.845603
195,0.816674,0.792926,0.887896,0.797144,0.899791,0.809293,0.838517,1.04652,0.979846,0.749527,0.788978,0.792167,0.891642,0.941013,0.853122,0.913177,0.779318,0.887069,0.773294,0.609295,0.837047,0.869835,0.858974,0.841768,0.808705,0.91913,0.783742,0.981653,0.905688,0.911407
196,0.900996,0.996657,0.855021,0.797567,0.872757,0.826057,0.839551,0.841437,1.50155,0.866001
197,0.823589,0.848234,0.838645,0.759265,0.751836,1.07169,0.795001,0.940029
198,0.839405
199,0.886069,0.841036,0.883049,0.936741,0.908578,0.760582,0.788064,1.05857,0.688551,0.936824,0.78745,0.931231,0.963303,0.831572,0.910854,0.88441,0.712522,0.765567,0.882023,0.856572,0.870775
200,0.822783,0.940533,0.924278,0.893803,0.834861,0.781799,0.899245,0.794131,0.821597,0.809408,0.964974,0.865915,0.927618,0.936637,0.858289,0.898758,0.885947,0.858955,0.9328,0.835417,0.812874,0.946411,0.941291,0.9498,0.816877,0.861521,0.81653
201,0.819515,0.914147
202,0.879317,0.835822,0.909315,0.848861,0.749812,0.878162,0.835749,0.729399
203,1.04176,0.795925,0.915553,0.906614,0.885754
204,0.87018,0.870177,0.816473,0.755884,0.70131,0.828129,0.947543,0.82473,0.924112,0.837515,0.99577,0.996603
205,0.513907,0.915447,0.997455,1.1268,0.866836,0.932478,0.749199,0.91392,0.923999,0.862062,0.825821,0.837205,0.853737
206,0.879195,0.984841
207,0.757498,0.602852,0.696496,0.93954,0.872949
208,0.886273
209,0.910148,0.94066,0.898788,0.847002,0.808581,0.805421,0.771927
210,0.636518,0.871047,0.754996,0.895205,0.7843,0.828721,0.863338,0.844266
211,0.996106,0.820525,0.818095,0.903674,0.938121,0.655348,0.742648,0.950351,0.96203,0.727407,0.842892,1.01072,0.826287,0.946923
212,0.849472,0.840838,0.879732,0.812479,0.784281,0.802369,0.952074,0.850096,0.9883,0.861847,0.893393,0.950068,0.85877,0.900869,0.856622,0.906197,0.827479,0.786491,0.934471,0.804303,0.871899,0.783162,0.920544,0.830277,0.888297,0.859414,0.895908,0.811814,0.78128,0.830638,0.6717
213,0.866716,0.903409,0.910291,0.81144,0.792595
214,0.954346,0.851863,0.728014,0.724547,0.856809,0.921227,0.78074,0.842921
215,0.897173,0.945499,0.887927,0.92763,0.902915,0.894384,0.880124,0.802349,1.00886
216,0.931832,0.782719,0.876601,0.912131,0.907711,0.952108,0.841809,0.918659,0.822106,0.880615,0.833624,0.88159,0.825564,0.775502
217,0.905011,0.919802,0.9369,0.886347,0.941324,0.961536,0.903009,0.840707,0.880859,0.832691,0.902762,0.886873
218,1.15323,0.872032,0.873052,0.829206,0.97518,0.858212,0.806908,0.904354,0.8948,0.905284,0.835108,0.928298,0.848825,0.89295
219,0.795586,1.11687,1.56389,0.936785,1.04381
220,0.824488,0.863321,0.992804,0.859382,0.747528,0.807191
221,0.963632,0.840333,0.810502,0.964249,0.955556,0.957364,0.798261,0.793144,0.801618
222,0.92559,0.851514,0.971958,0.897082,0.835351,0.793071,1.01725,0.766179
223,0.954745,0.774067,0.840541,0.893039,0.90953,0.796283,0.644505,0.805307,0.805515,0.943252,0.828822,1.05417,0.928539,0.918596,0.818498,0.951225,0.82675,0.912804,0.876657,0.835086,0.825967,0.913978,0.804779,0.833517,0.801746,0.811542,0.917613,0.85861,0.803262,0.966868,0.961232,0.856693,0.83285,0.878384,0.920469
224,0.885421,1.16372,0.939639,0.945018,0.948312,0.904947,0.868207,0.96233,0.798964,0.973993,0.784116,0.751512,0.929778,0.874757,0.826156,0.747103,0.797204,0.817684,0.793179,0.864384,0.925272,0.888347,0.896271,0.897409,0.771487,0.862504,0.817312,0.917851,0.947253,0.840377,0.868471,0.916828,0.900469,0.757783,0.896015,1.04243,0.78985,0.881265,0.900465,0.764032,0.7589,0.886816,0.84907,0.925645,0.876251,0.873174,0.892076,0.852038
225,0.820316,0.948918,0.87348,0.936617,0.700038,0.846925,0.845029,0.938523,0.7969,0.76994,0.854177,0.9458,0.895204,0.925118,0.85206,0.960397,0.798114,1.19352,0.871134,0.908216,0.910928,0.864377
