1,17202
113,25367.7,25341.7,25349.2,25264,25248.7,25283.2,25243.2,25266.2,25259.6,25269,25279.9,25255,25265.4,25271.5,25247,25287.5,25306.3,25316.2
114,5987.53,5999.71,6004.25,5977.51,6030.24,6008.39,6014.73,6002.83,6012.94,5992.04,5992.86,6019.82,5969.26,6011.93,6012.15,6027.14,6015.03,6000.51,6017.01
115,18372.3,18364.2,18358.4,18353.5,18357.7,18374.7
116,25333.9,25353.9,25352,25362.6,25350.9,25338.7,25342.4
117,3442.55,3488.27,3469.89,3483.14,3357.55,3303.35,3337.61,3343.17,3330.84,3332.02,3332.08,3330.25,3340.1,3351.6,3340.89,3346.79,3371.58
118,11922.8,11929.8,11832.2,11768.5
119,24891.7,24943,24924.3,24931
120,28266.9,28245.1,28265.4,28265.1,28260.5,28237.7,28264.8,28270.6,28246.2
121,23838.2
122,28938.8,28945.9,28949.3,28937.2,28923.1,28949.8,28957.6,28955.6
123,3377.7,3395.33,3400,3387.7,3385.38,3380.3
124,18336,18350.9,18374,18360.8,18328.3,18315.2,18334.7,18267.8,18259.9,18195.4,18169.8,18220.3,18301.4,18307.3,18193,18206.6,18130.4,18124.4,18146.1,18114,18132.4,18245.1,18235.1,18134.3,18117.5,18129.3,18141.3,18110.9
125,23856.4,23859.1,23880,23912.4,23880.5,23867.7
126,2606.58,2703.55,2683.06,2713.38,2711.45,2711.57,2699.84,2704.77,2706.74,2691.43,2715.32,2698.11,2702.1,2682.34,2694.82,2720.26,2692.73,2697.09,2687.33
127,26497.6,26507.2,26484.2,26497,26509.9,26505.3,26495.9,26499.9,26490.8,26487.9,26476.4,26512.1,26490.1,26503.8
128,21159.8,21160.9,21151.7
129,23573.9,23601.8,23600.6,23597,23574.4,23603.3,23586.7,23589.2,23605.3,23590.3,23615.9,23585.9,23598.8,23594.6,23566.9,23585.5,23576.9,23604.1
130,22479.7,22471.5,22496.9,22495.5,22492.4,22461,22527.7,22513.2,22514,22515,22494.5,22507.8,22511.9,22514.5,22510.2,22509.4,22514.1,22526,22522.2,22493.1,22552.7
131,26996.9,27017.1,27008.5,27032.4,27009.3,26994.1,27035.2,27001.7,27024.9,27009.8,26997.1,26995.8,27063.6
132,767.147,804.935,785.039,789.418,780.237,775.627,795.53,792.296
133,6180.38,6189.86,6182.18,6173.3,6176.27,6179.04,6181.91,6179.55,6201.94,6184.39,6177.59,6178.65,6213.46,6168.67,6235.08,6248.3,6257.74,6249.75,6208.64,6238.2,6250.36,6253.64,6244.81,6237.98,6259.34,6242.89
134,9993.44,10000.9,10015.6,9999.6,10074.3,10086.8,10084.1,10059,10076.9,10073.6,10075,10065.9,10067.6,10093.5,10072.2,10069.9,10065.7,10059,10072.3
135,10944.8,10973.8,10970.5,10954.9,10968.2,10959.7,10952.3,10951,10963.1,10968.9,10969.2
136,30524.9,30512.7,30518.6,30507,30536.7,30505.3,30529.4,30502.9,30518.7,30506.7,30521,30522.7,30535.7,30494.9,30532.4
137,11797,11768.7
138,24272.2
139,16998.8,17022.4
140,19619.1,19608.1,19625.5,19602.3,19607.7,19595.7,19584.2,19595.4,19614.1,19636.4,19625.1,19638.5,19630.6,19649,19665.8,19626.7,19653.2,19641.2,19641.6,19631.8,19655.4,19639.8,19654.6,19648,19654.8,19635.1,19633.8,19690.6,19696.9,19669.6,19671.5,19705.1,19692.5,19684.6,19679.2
141,22731.5,22734.7
142,29189.2,29171.9,29186.6,29196.2,29149.1,29165.3,29193.3,29173.3,29196.3,29176.1,29178.3,29185.1,29216,29199.3,29236.9,29234.2,29265.1,29232.1,29243.1,29237,29267.7,29248.9,29236.6,29240.7,29253.8,29279.5,29244.9,29265.7,29254.8,29228.7
143,28545,28524,28536.7,28520,28525.1,28516,28544.2,28503.3,28513.3,28521.5,28516.8,28516.3,28519.5,28540.3,28514.8,28517.2,28517,28550.9,28653.4
144,29975.2,29964.1,29965.5,29860.1
145,31148.3,31161.7,31143.6,31170.1,31174,31147.1,31171.3,31167.3,31162.8,31155.8,31146.5,31160.8,31157.9,31157.3,31135.1,31153.6,31144.1,31161.9,31039.7,31026.2,31005.4,31047.9,31063.6,31030.1,31014.5,31042.5,31026.8,31011.9
146,13704.5,13684.8,13688.1,13680.1,13685.2,13674.4,13697.8,13676.5,13692.1,13699.4,13684.5,13683.6,13698.1,13685.5,13692.8,13686.5,13687.5,13697.3,13693.4,13683.6,13708.3,13690.6,13686.9
147,13454.5,13450.3,13451.8,13439.4,13442.3,13439,13452.1,13458,13462.5,13411.6,13377.6
148,8812.57,8822.31
149,6858.01,6857.54,6861.69,6865.05,6859.17,6873.11,6859.76,6868.49,6863.07,6861.96,6863.62
150,4665.61,4640.28,4708.56,4691.83
151,24723.3,24738,24698.9,24738.6,24692.6,24720.8,24835.5,24848.6,24840.4,24844.1,24836.6,24812.8,24731.7,24720.2,24737.2,24733.4,24727.1
152,18733.8,18745.4,18742.6,18749.8,18742.6,18802,18810.9,18803.8,18787.4,18824.1,18807.5,18793.1,18781.8,18796.6
153,17858.1,17856.7,17910.4,17913.6,17928.8
154,7838.96,7817.56,7815.2,7845.59,7810.61,7836.36,7855.33,7846.71,7853.33,7852.85,7853.03,7845.5,7834.07,7848.5,7848.06,7870.7
155,31322.8,31340.7,31347.3,31347,31344.2,31360.5,31342.6,31356.5,31330.1,31358.1,31351.3,31335,31341.9,31330.5,31345.2,31332.3,31338.8,31348.2,31326.9
156,8447.67,8471.3,8499.02,8468.21,8479.67,8464.88,8468.79
157,27510.4,27524.3,27511.8,27579.8,27610,27620.8,27597.2,27608.6,27624,27623.7,27614.1,27616.8,27604.4,27612,27613.3
158,19430.8,19424.5,19428.4,19433.5,19417.5,19424.8
159,13655.2,13635.2,13647.2,13638.9,13647.5
160,2488.29,2464.56,2480.83,2479.21,2481.33,2484.07,2479.34,2541.91
161,5855.81,5867.92,5872.38,5870.69,5857.83,5849.18,5867.3,5839.68,5851.87,5873.9,5875.85,5862.84,5857.93,5860.16,5880.63,5868.41,5864.92,5869.4,5911.77,5914.92,5929.15,5891.04,5915.42,5937.12,5881.44,5898.98,5914.72,5919.32,5897.02,5917.12,5924.43,5914.1,5910.84,5915.15,5895.16,5937.83,5911.34
162,8345.15,8335.87,8362.46,8344.99,8356.41,8340.42,8367.65,8363.42,8407.61,8427.7
163,11017.6,11027.1,11047.3,11024.7,11035.5,11036.1,11043.3,11026.6
164,30954.6
165,24690.1,24712.9,24683.5,24684.2,24684.9,24712.5,24713.7,24709.5
166,24587.5,24576,24581.7,24582.5,24582.7,24583.4,24582.6,24592.4
167,21673.8,21658,21656.6,21669.6,21680.1,21637.1,21646.8,21678.3
168,29153.1,29163,29156.2,29165.8,29169.1,29164.2,29166.7,29152.6,29177.9,29166.8,29158.7,29155.9,29169.4,29174.1,29157.9,29191.4,29276.9,29310,29304.1,29301,29286.6,29296.2,29290.9,29303.4
169,30659,30676.2,30651.8,30655.7,30659,30657.1,30635.2,30675.4,30576,30597.9,30576.4,30576.4,30582.3,30602.9,30601.6,30591.4,30611.2
170,12074.8,12094.9,12125.4,12098.7
171,9798.72,9798.57,9802.06,9707.71,9701.39,9693.21
172,20655.9,20671.7,20657.6,20667.9,20663.5,20665.5,20675.3,20675.7,20667.8,20656.8,20651.2,20619.3,20578
173,4177.57
174,31917.1,31877.7,31918.5,31907.3,31929.3,31895.4,31916.1,31883.9,31817.8,31824.7,31799.9,31834.4,31838.5,31837,31827.6,31836.8,31820.9,31833,31825.6,31820.4,31842.9,31811.5,31843.5
175,1979.27,1980.52,1949.33,1973.86,1981.42,1988.81,1982.94,1946.1
176,12013.4,12042,12027.4,12025.4,12020.1,12026.5,12069.1,12100.4,12126.3,12120.6,12112.1,12111.1,12109.4,12017.6,11943.7,11934,11930.6,11923.5,11917.3,11920
177,29403.8,29372.6,29373,29362,29372.5,29348.6,29346.6,29364.4,29353.3,29364.7,29372.7,29364.2,29352,29345.8,29389.7
178,19252.2,19268,19250.2,19262.5,19251.9,19256,19286.6,19263.8,19250.6,19247.5,19255,19285.1
179,25819,25779.7,25809.6
180,26063.9,26067.8,26048.5,26144.9,26176.6
181,23016.5,23011.8,23061.5,23068.2,23067,23075.7,23064.6,23071.7,23084.8,23079.3,23096.2,23120.4
182,25404.7,25397.9,25474.4,25461.3,25464.8,25456.8,25403.9,25408.3,25414.1,25406.3,25403.6,25285.7,25276.9,25289.3
183,25635.3,25631.2,25663.3,25642.5,25605.4,25679.6,25640.1,25759.4
184,5191.75,5200.52
185,7708.74,7724.37,7712,7701.78,7690.61,7680.67,7683.05
186,24345.7,24341.2,24349.6,24367.4,24352.4,24356.5,24363.2,24339.6,24362.3,24338.4,24322.6
187,21803.7,21803.5,21802.9,21798.8,21816,21775.3,21789.8,21803.7,21797.2,21788.1,21811.9,21798.9,21827.9,21799.1,21744.5,21742,21766.1,21767.2,21756.1,21759.4,21741.8,21722.1
188,14411.6,14433.4,14449.5,14441.5,14440.9
189,27617.4,27625.8,27641.6,27620,27679.8,27680.9,27667.8,27683.6,27677.7,27674.8,27660.2,27683.6,27702.7,27689.7,27647.6,27669.3,27670.2,27687.2
190,20600,20615.6
191,10058.2,10054.5,10071,10021.3,10111.7,10116.4,10126.4,10115.8,10109.1,10101.4,10120.7,10099.3,10126.3,10092.2,10106.9,10121.8,10104.8,10111,10113.5,10107.6,10117.1,10096.5,10149.7,10153.7,10160,10148.6,10159.8,10153.7,10150.2,10102.2,10146.5,10129.7
192,11854
193,22822.7,22811.9,22843.3,22815.2
194,2780.34,2777.95
195,29750.2,29746.8,29740.9,29745.1,29741.5,29751.8,29746,29748.8,29735.2,29738.1,29744.7,29730.1,29746.9,29748.2,29722.5,29793.7,29778.5,29796.6,29778.4,29771,29810.7,29795,29798.9,29806.4,29797.7,29790.8,29779.3,29802.9,29783.9,29787.9
196,4765.47,4727.35,4764.84,4769.26,4772.02,4770.42,4756.37,4749.98,4839.15,4772.29
197,27762.9,27788.3,27877.8,27866.1,27848.8,27869.6,27871.2,27899.7
198,25571.6
199,6232.35,6241.42,6219.93,6229.76,6239.72,6245.79,6230.3,6248.2,6278.13,6222.62,6237.97,6239.44,6253.06,6252.88,6252.51,6255.42,6247.81,6244.3,6297.44,6236.03,6250.6
200,3829.52,3832.31,3840.91,3840.62,3830.77,3847.56,3839.73,3820.87,3845.88,3841.7,3829.58,3820.48,3836.27,3813.55,3832.05,3834.25,3824.31,3830.08,3846.72,3814.05,3819.01,3832.89,3830.98,3835.02,3866.74,3825.51,3835.51
201,15275.8,15275.7
202,28176.3,28170.4,28184.6,28191.7,28191.1,28208.7,28209.9,28213.9
203,12405.6,12338.2,12396.3,12405.7,12393.2
204,755.087,760.252,753.823,780.403,786.045,764.796,796.109,797.093,781.625,797.867,857.091,833.921
205,10238.2,10229.6,10246.1,10182.6,10229.1,10229.5,10231.9,10215.3,10219.1,10221,10231.8,10219.5,10177.6
206,12208.5,12199.2
207,28955.9,28911,28887.5,28856.1,28833.3
208,12506.4
209,16362.9,16356.6,16376,16357.1,16356.8,16380.1,16343.3
210,7368.62,7337.38,7333.8,7341.1,7342.71,7329.06,7334.82,7326.49
211,15852.9,15842,15850.1,15864.2,15873,15902.1,15903.3,15871.1,15882,15885.4,15874.4,15883.8,15892.9,15933
212,6136.34,6151.92,6154.65,6138.46,6117.78,6137.51,6140.23,6130.71,6111.75,6134.74,6141.79,6135.07,6157.8,6134.34,6128.81,6124.92,6136.36,6127.83,6123.07,6130.91,6129.83,6140.04,6131.18,6142.03,6147.97,6127.32,6134.88,6123.72,6115.21,6143.99,6161.29
213,7172.33,7193.82,7188.63,7192.29,7197.46
214,21082.9,21079.2,21094.9,21083.1,21081.5,21071.4,21085.1,21080.3
215,10401.7,10401.4,10412.4,10397.3,10422.6,10417.7,10414.6,10415.8,10391.1
216,23775.2,23791,23781.9,23773.3,23787.1,23759.1,23796,23785.1,23790.1,23853.6,23840.6,23868.3,23843.9,23833
217,12917.9,12914.9,12926.5,12979.7,12998.7,12988.1,12984.7,12982.8,12991.7,12983.7,12980.5,12971.3
218,16432.7,16554.2,16588.2,16557.2,16569.8,16576.6,16568.7,16568,16584.4,16558.4,16580.6,16556.7,16570.9,16554.5
219,15822.6,15834.2,15835.3,15807.4,15811.8
220,14891.8,14902.3,14909.5,14869.8,14868.8,14896.9
221,23555.7,23547.2,23547.9,23553.7,23541,23583,23529.6,23563.2,23567.8
222,23324.4,23298.1,23315.6,23313.3,23322.2,23321.1,23335.6,23351.5
223,29269.2,29275.7,29285.8,29276,29290.3,29285.9,29271.9,29288,29310.1,29277.8,29276.9,29293.9,29271,29290.8,29266.3,29287.6,29278.5,29280.9,29291.7,29262.4,29286.1,29291,29300.9,29284.2,29260.6,29280,29316.1,29300.7,29290.3,29292.8,29301,29296.9,29279.2,29290.8,29245.5
224,20478.7,20396.8,20365.6,20410.2,20368.2,20377.8,20381.1,20389.3,20393.4,20392.3,20383.4,20403.6,20387.4,20376.3,20390.9,20387.2,20363.8,20444.3,20449,20418.5,20418.9,20438.8,20412.1,20446.3,20411.1,20424.9,20429.9,20429.5,20415.2,20412.2,20413.4,20429.9,20430.9,20421.3,20424.6,20445.3,20421,20432.8,20421.2,20424.9,20418.8,20439.9,20421.9,20410,20429.7,20423.9,20427.5,20416.5
225,4199.08,4226.38,4239.81,4212.72,4208.29,4208.22,4217.66,4209.71,4217.47,4204.32,4212.26,4319.91,4329.74,4344.62,4331.57,4302.22,4322.28,4332.01,4318.34,4329.08,4312.49,4333.4
226,24440.6,24432.6,24438.7,24427.1,24432.4,24439.9,24424.3,24435.5,24432.2,24399.5,24438.5,24421.8,24440.6,24442.3
227,3794.63,3831.25,3813.39,3801.04,3819.72,3822.94,3829.99,3808.56,3820.46,3834.11,3806.3,3821.76,3826.24,3820.16,3818.09,3813.18,3835.26,3828.43,3822.8,3844.8,3824.04,3808.95,3816.63,3828.71,3801.34,3795.94,3818.55,3810.79,3779.64,3731.91,3740.73,3743.8,3750.62,3719.78,3721.69,3742.22,3740.04,3747.49,3751.14,3737.75
228,5043.38,5039.24,5057.63,5038.69,5033.4,5009.82,5035.97,5038.87,5071.13,5026.53,5038.8,5009.6,5044.07,5043.79,5027.12,5032.19,5042.88,5052.31,5050.74,5049.54,5049.53,5030.7,5102.56
