Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	1000	40	0.160	0.020	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
153	153	1	-1	308860.233041	152.684784	48.108524	1.115858	1.115858	0.000000	0.961207	-1.000000	-1.000000	0.000000
496	495	1	-1	308502.494340	152.568527	47.986656	1.100957	1.100957	0.000000	0.972310	-1.000000	-1.000000	0.000000
601	599	1	-1	317611.203032	152.587051	47.974380	1.117506	1.117506	0.000000	0.972481	-1.000000	-1.000000	0.000000
642	639	1	-1	320211.420277	152.551041	48.002911	1.137298	1.137298	0.000000	0.960871	-1.000000	-1.000000	0.000000
663	659	1	-1	291629.009050	152.574966	48.028950	1.061558	1.061558	0.000000	0.964885	-1.000000	-1.000000	0.000000
696	691	1	-1	301903.673485	152.540787	48.028355	1.088690	1.088690	0.000000	0.970012	-1.000000	-1.000000	0.000000
704	698	1	-1	320609.645366	152.538971	47.966888	1.138860	1.138860	0.000000	0.953240	-1.000000	-1.000000	0.000000
714	707	1	-1	315277.180499	152.552612	47.995689	1.129042	1.129042	0.000000	0.960776	-1.000000	-1.000000	0.000000
730	722	1	-1	305587.095923	152.553467	48.028400	1.076024	1.076024	0.000000	0.964448	-1.000000	-1.000000	0.000000
733	724	1	-1	322484.812853	152.545303	47.981930	1.131678	1.131678	0.000000	0.966236	-1.000000	-1.000000	0.000000
735	725	1	-1	301457.826411	152.565186	48.013290	1.090281	1.090281	0.000000	0.971203	-1.000000	-1.000000	0.000000
747	736	1	-1	328911.724942	152.539688	47.986618	1.146130	1.146130	0.000000	0.962864	-1.000000	-1.000000	0.000000
754	742	1	-1	310848.570282	152.558975	48.027367	1.119768	1.119768	0.000000	0.963343	-1.000000	-1.000000	0.000000
756	743	1	-1	310423.371611	152.533585	47.979519	1.110219	1.110219	0.000000	0.967402	-1.000000	-1.000000	0.000000
760	746	1	-1	308089.313224	152.550446	47.957180	1.093062	1.093062	0.000000	0.959267	-1.000000	-1.000000	0.000000
785	770	1	-1	302704.842542	152.537857	48.030098	1.099809	1.099809	0.000000	0.975066	-1.000000	-1.000000	0.000000
788	772	1	-1	306325.064365	152.548187	47.961098	1.104047	1.104047	0.000000	0.966144	-1.000000	-1.000000	0.000000
791	774	1	-1	306515.402165	152.557693	47.950432	1.101104	1.101104	0.000000	0.965717	-1.000000	-1.000000	0.000000
814	796	1	-1	317923.510035	152.557083	47.965118	1.127949	1.127949	0.000000	0.967485	-1.000000	-1.000000	0.000000
816	797	1	-1	306430.712131	152.548477	48.027554	1.110607	1.110607	0.000000	0.973377	-1.000000	-1.000000	0.000000
823	803	1	-1	300730.892219	152.552872	48.019043	1.089325	1.089325	0.000000	0.965311	-1.000000	-1.000000	0.000000
835	814	1	-1	305570.163913	152.546616	47.955521	1.107193	1.107193	0.000000	0.960257	-1.000000	-1.000000	0.000000
838	816	1	-1	297301.385156	152.552673	48.001072	1.073461	1.073461	0.000000	0.966341	-1.000000	-1.000000	0.000000
860	837	1	-1	305243.717193	152.546936	47.974606	1.094800	1.094800	0.000000	0.958173	-1.000000	-1.000000	0.000000
866	842	1	-1	300202.016254	152.550232	48.021393	1.098293	1.098293	0.000000	0.960520	-1.000000	-1.000000	0.000000
871	846	1	-1	313289.713050	152.547791	48.021713	1.127298	1.127298	0.000000	0.967636	-1.000000	-1.000000	0.000000
873	847	1	-1	283600.006525	152.508011	48.010326	1.045221	1.045221	0.000000	0.963255	-1.000000	-1.000000	0.000000
880	853	1	-1	310767.138015	152.544022	47.974800	1.109585	1.109585	0.000000	0.970656	-1.000000	-1.000000	0.000000
884	856	1	-1	303713.927556	152.525787	48.014423	1.100353	1.100353	0.000000	0.965740	-1.000000	-1.000000	0.000000
892	863	1	-1	303337.639902	152.527054	48.010128	1.107319	1.107319	0.000000	0.962757	-1.000000	-1.000000	0.000000
914	884	1	-1	308579.934173	152.533051	47.951443	1.085094	1.085094	0.000000	0.970499	-1.000000	-1.000000	0.000000
916	885	1	-1	307129.628754	152.537842	47.991295	1.114000	1.114000	0.000000	0.959803	-1.000000	-1.000000	0.000000
926	894	1	-1	302948.800328	152.482117	48.001926	1.109400	1.109400	0.000000	0.964954	-1.000000	-1.000000	0.000000
931	898	1	-1	323931.647422	152.534348	47.989784	1.159603	1.159603	0.000000	0.963421	-1.000000	-1.000000	0.000000
935	901	1	-1	304324.684839	152.521881	48.031551	1.094967	1.094967	0.000000	0.966917	-1.000000	-1.000000	0.000000
942	907	1	-1	298960.344183	152.501923	48.025677	1.093701	1.093701	0.000000	0.957854	-1.000000	-1.000000	0.000000
954	918	1	-1	312670.556677	152.496475	47.980137	1.114171	1.114171	0.000000	0.970900	-1.000000	-1.000000	0.000000
983	946	1	-1	290925.786477	152.493057	48.019836	1.073187	1.073187	0.000000	0.969573	-1.000000	-1.000000	0.000000
1001	963	1	-1	306334.744191	152.515427	47.970978	1.111507	1.111507	0.000000	0.966555	-1.000000	-1.000000	0.000000
1026	987	1	-1	322345.073828	152.535217	47.972542	1.153930	1.153930	0.000000	0.964056	-1.000000	-1.000000	0.000000
